feature_as_of_date,ticker,ret,adj_close,mom_3m,mom_6m,mom_12_ex1m,alpha_roll,beta_mkt_roll,beta_smb_roll,beta_hml_roll,next_q_ret,next_q_excess
2019-09-30,AMT,-0.035231167697337695,186.5590667724609,0.08623207912769762,0.13703288860749557,0.6071797213106955,0.013912636219266543,0.14772650651235905,-0.8077292328025805,-0.7898795590624623,0.043941540944199664,-0.04140015497009397
2019-12-31,AMT,0.07857187100956842,194.7567596435547,0.04394154094419967,0.1339627905075905,0.37094362644013246,0.014557084562913863,0.14103911775768374,-0.6450952764874278,-0.620941439897676,-0.05251935996948842,0.1474911438551506
2020-03-31,AMT,-0.039903117358103146,184.52825927734372,-0.05251935996948843,-0.010885600631751185,0.17139803597969733,0.012687687010340318,0.2937568706102767,-0.5295184228292893,-0.12662628530663655,0.19727436244567675,-0.002254357248808958
2020-06-30,AMT,0.005623782813676481,220.9309539794922,0.19727436244567673,0.13439427922215247,0.2791671442012203,0.01188298736818714,0.42090801836227437,-0.4900003508626165,-0.25410715828413616,-0.06048409236842156,-0.14522131295986718
2020-09-30,AMT,-0.02507535262505789,207.56814575195312,-0.060484092368421526,0.12485830931716946,0.1412303032756752,0.013309268634604304,0.2662569178479566,-0.136706264932815,-0.057285860215589346,-0.06624617203646255,-0.18312695358846243
2020-12-31,AMT,-0.023718171662138965,193.8175506591797,-0.06624617203646259,-0.12272342481637635,0.019354759350805963,0.00932745468004171,0.29970335927139974,-0.3669486472865456,-0.12261210717420534,0.06504465783295799,0.007319476919745105
2021-03-31,AMT,0.10609351027154323,206.42434692382807,0.06504465783295811,-0.00551047379635944,0.011360971464728826,0.012612161632539204,0.3126241443434786,-0.5105163271172295,-0.033853917797794036,0.1413069976802579,0.05960070422664665
2021-06-30,AMT,0.06252807742321931,235.5935516357422,0.14130699768025787,0.215542920826731,0.0036133192429743098,0.01406820324976704,0.33565827307031065,-0.5445589808358681,-0.0702736498369457,-0.012927061056710598,-0.01526331214746135
2021-09-30,AMT,-0.0873534191908727,232.5480194091797,-0.01292706105671057,0.12655325243679416,0.22757859813134929,0.0128983716047224,0.41127232692143495,-0.6452701918657435,-0.15613988429889453,0.10754201353558956,0.0010682181536274538
2021-12-31,AMT,0.11990528675616896,257.55670166015625,0.10754201353558959,0.09322475030374289,0.18658392081830688,0.009505489854837599,0.4884830695848317,-0.5976532297019679,-0.18765136158126547,-0.14112818850331843,-0.09166089796124322
2022-03-31,AMT,0.10733015886110087,221.20819091796875,-0.14112818850331843,-0.04876338452600595,-0.032250052593739816,0.0006355367585466776,0.5862178703127177,-0.43684762216882195,-0.406564195200497,0.028928613308868645,0.19337956758056551
2022-06-30,AMT,0.003838028998381482,227.60743713378903,0.028928613308868544,-0.11628221798664345,-0.03759159976784778,0.004674202085441425,0.6178924594318393,-0.47877266191340667,-0.3092783100852133,-0.15998277341686673,-0.10721138142738429
2022-09-30,AMT,-0.15489075213105086,191.1941680908203,-0.15998277341686679,-0.13568223989625505,-0.027142700321457554,-0.0018255440297563516,0.7302718284536749,-0.4707525167926954,-0.24686327254680984,0.0013199414753319871,-0.06948507258500825
2022-12-31,AMT,-0.03535750306115737,191.446533203125,0.0013199414753319373,-0.15887399983950634,-0.22943680626303234,-0.001972004533597747,0.7070215282391946,-0.4897158970060101,-0.3211991980344399,-0.0354951604573015,-0.10576734657365794
2023-03-31,AMT,0.03196796977766048,184.65110778808597,-0.035495160457301445,-0.034222070516430586,-0.19111925833442547,-0.006261794339098924,0.7585641435340016,-0.47046426421948506,-0.27301689532878254,-0.035993751082012526,-0.11899304277709266
2023-06-30,AMT,0.06013033204965401,178.00482177734375,-0.03599375108201253,-0.07021130756919772,-0.2622893429086926,-0.01181976703905908,0.7758143273492178,-0.5195706089636012,-0.13101802629277942,-0.15205751481862595,-0.1155819593830274
2023-09-30,AMT,-0.09304004954791201,150.93785095214844,-0.15205751481862595,-0.18257814556210739,-0.12956687260541638,-0.012204415240668186,0.9115124559027439,-0.5454523885588565,-0.16351490463839177,0.33650506481943787,0.22415089558594614
2023-12-31,AMT,0.0422005893165911,201.7292022705078,0.33650506481943787,0.13327942612048757,0.011043753546766271,-0.0038940554128682383,1.069618949256157,-0.45881457156511374,-0.1299077398991814,-0.08472311046649039,-0.1863032530701686
2024-03-31,AMT,-0.006386484983803564,184.63807678222656,-0.0847231104664905,0.22327219857371663,0.0063565097784987505,-0.010252623385956344,1.0170045998471309,-0.2682105317466314,-0.11129011393735427,0.0008307135252343389,-0.03839961543675208
2024-06-30,AMT,0.0012951817090742779,184.7914581298828,0.0008307135252342791,-0.08396277757502063,0.0367833149489907,-0.0125383981043926,1.0715553515045848,-0.18523573538210425,-0.05748166996212455,0.1964193365208171,0.14111284312093186
2024-09-30,AMT,0.037936263592836195,221.08807373046875,0.19641933652081692,0.19741321824551666,0.4112256710389133,-0.0061864185744133025,1.0232082452763573,0.21751788505152703,0.05975303579361025,-0.19854825943797705,-0.21922510391250793
2024-12-31,AMT,-0.11464440091017891,177.19142150878906,-0.19854825943797696,-0.041127640303330514,-0.007898324763956036,-0.013840861116454578,0.9591962845658007,0.1946820474520745,0.039671205593098724,0.18641304389947422,0.23228124549179296
2025-03-31,AMT,0.05826285287819655,210.2222137451172,0.18641304389947413,-0.04914720094127865,0.075879879088704,-0.0066973983251569285,0.7851133511970912,-0.07593238191119711,0.4391253193530092,0.03213370454774922,-0.0735533839053002
2025-06-30,AMT,0.03778016653283145,216.97743225097656,0.03213370454774923,0.22453689012373562,0.13142900128012922,-0.013720257892079018,0.9354255972297526,-0.26739945572012247,0.5125000009010989,-0.12218202562575808,-0.2001052563376281
2025-09-30,AMT,-0.04824462315026101,190.46669006347656,-0.12218202562575806,-0.09397448219051246,-0.09483369300282944,-0.013674564446850274,0.7518127723683108,-0.21793975152785106,0.5064589534852123,-0.07821148534839983,-0.10169073766951098
2019-03-31,AMZN,0.08593570731353273,89.0374984741211,0.1856094966419328,-0.1109585909380772,0.13299576491465137,0.011799606614417469,1.7156760822086499,-0.498514879027542,-0.970534583604816,0.06338907672049854,0.02551153257681582
2019-06-30,AMZN,0.06679174655008091,94.68150329589844,0.06338907672049855,0.26076418798511997,0.044281728708275,0.007031932266037405,1.6307391471482222,-0.47788093945051013,-1.1130650263412343,-0.08328978007741117,-0.09518061425580371
2019-09-30,AMZN,-0.022732743159706414,86.79550170898438,-0.0832897800774112,-0.02518036561627308,-0.11318524664807537,0.0005585875280367456,1.7143208632809395,-0.5223103333942153,-1.0047528161128068,0.06447910861550987,-0.020862587298783764
2019-12-31,AMZN,0.026121694264473083,92.39199829101562,0.06447910861550972,-0.02418112223807478,0.1989586634009634,0.00018373569780195942,1.6702121051693886,-0.4985577198368361,-0.8429512195569658,0.05513466386964061,0.25514516769427964
2020-03-31,AMZN,0.035020571318223226,97.48600006103516,0.05513466386964042,0.12316880646528032,0.057840815545551046,0.0012834051646955155,1.5264430269111837,-0.5863104314754665,-1.1553999435779596,0.41498260443891066,0.21545388474442495
2020-06-30,AMZN,0.12956672853391127,137.9409942626953,0.4149826044389106,0.49299719471603837,0.2897820113207848,0.003226236583615469,1.5217049001017107,-0.5902878449972258,-1.027415612723912,0.14133215989511605,0.05659493930367043
2020-09-30,AMZN,-0.08757859185260553,157.43649291992188,0.1413321598951161,0.6149651521382786,0.9879832566545308,0.002936079504650496,1.5287776480683366,-0.6855190050472966,-0.9757827864479172,0.03436308546876199,-0.08251769608323789
2020-12-31,AMZN,0.028058383014484267,162.84649658203125,0.03436308546876183,0.18055185445383853,0.7144557507990914,0.0018363584381576453,1.3881192007341128,-0.6462533772333033,-0.9271501290666764,-0.05000108692515237,-0.10772626783836525
2021-03-31,AMZN,0.00037178414851712915,154.70399475097656,-0.05000108692515237,-0.017356193079930544,0.5863457269450609,-0.001389753013918079,1.279936521409107,-0.29930677553063456,-0.8691986313727751,0.11185232082950436,0.030146027375893114
2021-06-30,AMZN,0.06735498737093981,172.00799560546875,0.11185232082950441,0.05625849628777596,0.16827854025082262,-0.004941316162079018,1.3330498919968152,-0.4370574227811873,-0.8673705920627545,-0.045090907994133955,-0.04742715908488471
2021-09-30,AMZN,-0.05351810876292584,164.2519989013672,-0.0450909079941339,0.06171789012791698,0.10228258891127331,-0.004786874245251184,1.2519668105390767,-0.32423446395602684,-0.7761683162231461,0.015007405415935704,-0.0914663899660264
2021-12-31,AMZN,-0.04925196878828486,166.7169952392578,0.015007405415935674,-0.03076020011503884,0.07680241237415565,-0.0010102620245066828,1.0768262946643434,-0.34083293635855744,-0.7079544254645448,-0.022310249026058493,0.027157041516016722
2022-03-31,AMZN,0.061437285030015776,162.99749755859375,-0.022310249026058524,-0.0076376625621873894,-0.007375318347623385,0.004114331187590064,0.9781471850185091,-0.2598855555456976,-0.6310040487587668,-0.3483949098893824,-0.1839439556176855
2022-06-30,AMZN,-0.11645921262241288,106.20999908447266,-0.3483949098893823,-0.3629323817163976,-0.3011400269464785,-0.0018040483438456498,1.1245214323309805,-0.3382293145054066,-0.6699611922256704,0.0639299592699083,0.11670135125939074
2022-09-30,AMZN,-0.10862189009783763,113.0,0.06392995926990835,-0.3067378230185457,-0.22819814984905362,0.0035307420355402868,1.2200304543288145,-0.35401158038701375,-0.7678797507485446,-0.2566371681415929,-0.3274421822019331
2022-12-31,AMZN,-0.1298943525647971,84.0,-0.25663716814159293,-0.20911401257812132,-0.42093485563975364,-0.0020799178396946477,1.135504508314943,-0.14327817414239785,-0.8953076903483822,0.2296428680419924,0.15937068192563597
2023-03-31,AMZN,0.0961476943206232,103.29000091552734,0.2296428680419923,-0.08592919543781112,-0.4218929445646237,-0.007696507560652058,1.2880220250580514,0.15309098832569468,-0.7327193977701809,0.2620776401867073,0.17907834849162718
2023-06-30,AMZN,0.0811079667505703,130.36000061035156,0.2620776401867072,0.5519047691708521,0.13529802156530518,-0.00429838756828548,1.1910761883694907,0.1210683207952169,-0.8675029845279143,-0.024854233266337067,0.011621322169261483
2023-09-30,AMZN,-0.07890726899285894,127.12000274658205,-0.024854233266337154,0.2307096681172784,0.22132738501624716,-0.0010105125156485441,1.118496377404781,0.15531200553848046,-0.9023511243259631,0.19524857739583057,0.08289440816233884
2023-12-31,AMZN,0.04004385139407618,151.94000244140625,0.19524857739583054,0.16554159044197686,0.7391666230701266,0.004920444090627146,1.225117219758212,0.2739631911610768,-0.8972440533370778,0.1871791627249304,0.0855990201212522
2024-03-31,AMZN,0.020479805886374214,180.3800048828125,0.1871791627249303,0.4189742053609461,0.7112982180278404,0.00674214143245996,1.2348249728582512,0.33130555996211797,-0.9079408906280636,0.0713493445437523,0.032119015581765886
2024-06-30,AMZN,0.09527316552932019,193.25,0.07134934454375233,0.27188361784135473,0.35348267578479603,0.007400699239330078,1.1768477360753873,0.37818240279884097,-0.9509838326799176,-0.035808528687944596,-0.09111502208782984
2024-09-30,AMZN,0.043865556476496925,186.3300018310547,-0.035808528687944596,0.032985900804846716,0.4041849916873093,0.004164426277275796,1.1981555205545162,0.2869218884597694,-0.9915094837993536,0.1774271305410562,0.1567502860665253
2024-12-31,AMZN,0.05531771626226978,219.38999938964844,0.17742713054105627,0.13526519735911255,0.3682374361539102,0.007699940667604846,1.2651275955561507,0.2016978111909128,-0.9891025666890966,-0.13277726862597794,-0.08690906703365919
2025-03-31,AMZN,-0.10373094214756728,190.25999450683597,-0.13277726862597788,0.021091572141692046,0.17684883597385914,0.004304232235733979,1.3571701549483222,0.300107014445969,-1.2715280921509333,0.15310630570719286,0.04741921725414344
2025-06-30,AMZN,0.07014294555445666,219.38999938964844,0.15310630570719272,-1.9428902930940237e-16,0.06085378787495986,0.005795210208779558,1.1422355247562128,0.5378836298716236,-1.4763358673598639,0.0008204928896990982,-0.07710273782217092
2025-09-30,AMZN,-0.04117900731782209,219.57000732421875,0.0008204928896990795,0.15405242123209267,0.22900229565625269,0.0055847596966740985,0.9460209097236886,0.5921348430241831,-1.4041509079910097,0.051236506010532645,0.0277572536894215
2019-03-31,ANET,0.10240137232279789,19.653749465942383,0.4924537067379466,0.18280301204127763,0.11731295178312358,0.028898230798060573,1.8192177441110933,-0.23331153683077988,-0.36114343050715547,-0.17439419267339384,-0.21227173681707656
2019-06-30,ANET,0.061449769018899536,16.22624969482422,-0.17439419267339373,0.23217844744896843,-0.05009901116832717,0.022424278700129092,1.7725538789965738,-0.01804670035135625,-0.4603617258263554,-0.07973190562190158,-0.09162273980029412
2019-09-30,ANET,0.05427589496415508,14.932499885559082,-0.07973190562190163,-0.24022131698405264,-0.14759645075014072,0.013875279068455926,1.9158344992308807,-0.10053610168890814,-0.23411959108292696,-0.1486690295692369,-0.23401072548353052
2019-12-31,ANET,0.042381944379279446,12.712499618530272,-0.1486690295692369,-0.21654727015662445,-0.07389649877049813,0.004113477033019938,1.746828685465434,-0.27849679013150974,-0.24463164596535059,-0.004178912833001758,0.19583159099163727
2020-03-31,ANET,0.04882978548569272,12.659375190734863,-0.004178912833001805,-0.1522266674867019,-0.3858678357663966,-0.000972734933246195,1.4635230807744009,-0.4043050349876217,-0.8576659943767695,0.03692913164571876,-0.16259958804876695
2020-06-30,ANET,-0.10035983577815333,13.126874923706056,0.03692913164571865,0.03259589519057092,-0.10076261033558734,-0.007535146821053679,1.280079701159696,-0.7285566017619471,-0.6691497187266284,-0.01475982536558107,-0.09949704595702669
2020-09-30,ANET,-0.07393154843625915,12.933124542236328,-0.014759825365581155,0.02162423874614413,-0.06474971262038909,-0.018036284224796625,1.248756170186618,-1.0543761049232643,-0.6207159565731363,0.40419474029308566,0.2873139587410858
2020-12-31,ANET,0.07340226901057889,18.160625457763672,0.4041947402930857,0.38346907114709217,0.3308752228615981,-0.008941193399810424,1.2185839045468105,-0.19358093575112956,-0.44057200546689157,0.03895793453860441,-0.01876724637460847
2021-03-31,ANET,0.07879509219233527,18.868125915527344,0.03895793453860451,0.45889926706487644,0.38158475498212086,-0.007979884487067324,1.0839179730855089,0.13627388247725736,-0.36165160100860616,0.2001390572010726,0.11843276374746137
2021-06-30,ANET,0.06756435955529838,22.64437484741211,0.2001390572010728,0.24689399602873466,0.615864432963402,-0.0025243967908278563,1.0392706067363786,0.29634752053045577,-0.29452488555711925,-0.051530410521274495,-0.053866661612025246
2021-09-30,ANET,-0.07006192789863919,21.477500915527344,-0.05153041052127447,0.13829539890088616,0.7857730240114489,-0.002102417028558807,1.0490124724877354,0.05321054503533529,-0.23324007267250418,0.6732626454700172,0.5667888500880551
2021-12-31,ANET,0.15871354851596386,35.9375,0.6732626454700172,0.5870387344390335,0.7078155959870605,0.015236997723926216,1.0125154227609034,-0.4137797479274815,-0.0438454000235558,-0.03318263841711944,0.01628465212495578
2022-03-31,ANET,0.13240439930035608,34.744998931884766,-0.03318263841711947,0.6177393761285126,0.6261551876746556,0.0057895300030802455,1.0976567597370548,-0.3520920579166963,-0.11873585794057293,-0.32551445714863536,-0.1610635028769385
2022-06-30,ANET,-0.08349629465635056,23.434999465942383,-0.3255144571486353,-0.34789566703464675,0.12919874658171274,0.007918360030439189,1.100592474611335,-0.3515213143133834,-0.28858864347378643,0.2042884783687453,0.25705987035822775
2022-09-30,ANET,-0.05830829182447472,28.22249984741211,0.20428847836874534,-0.187724831917813,0.3954137136917743,0.017313933584508896,1.090749429235362,-0.34599633659256007,-0.46905431916264684,0.07494019957669007,0.0041351855163498374
2022-12-31,ANET,-0.12885860864602616,30.337499618530277,0.07494019957669006,0.2945380972856073,-0.0309565005095108,0.024907097427596017,1.2305379388437068,-0.4434105042816967,-0.5496923249632234,0.3832715510593854,0.31299936494302893
2023-03-31,ANET,0.21023795460493644,41.96500015258789,0.3832715510593853,0.486934197164533,-0.0020146696496222,0.026333752386020648,1.2400003265796338,-0.4617301942363628,-0.4818929826718577,-0.034552621414682405,-0.11755191310976254
2023-06-30,ANET,-0.02573042487389987,40.51499938964844,-0.03455262141468235,0.3354758928419297,0.7744826128503777,0.02686399782936274,1.324612164252186,-0.22203245964735469,-0.5062472367165096,0.134949990415002,0.17142554585060055
2023-09-30,ANET,-0.05788046559980453,45.98249816894531,0.13494999041500214,0.09573449307159501,0.7293825563209348,0.039552846723846714,1.3424523277443083,-0.47234936983172693,-0.7504811562363579,0.28043279445988056,0.16807862522638883
2023-12-31,ANET,0.07191291843864622,58.87749862670898,0.28043279445988056,0.45322718779929555,0.8105480797407847,0.037341096925339705,1.1474697118794879,-0.7403636796330151,-0.825764890842707,0.23128537110942515,0.12970522850574695
2024-03-31,ANET,0.044822375363560374,72.49500274658203,0.23128537110942532,0.5765781685072122,0.653401689120491,0.0320274279817227,1.151696484687332,-0.9039300647916035,-0.8138202351537499,0.20863507037680762,0.1694047414148212
2024-06-30,ANET,0.17749040206000055,87.62000274658203,0.2086350703768075,0.4881746811647736,0.8366654225628216,0.03232563152209723,1.2963453601607193,-0.9764518107881394,-0.9834344931964598,0.09512666997488539,0.039820176575000144
2024-09-30,ANET,0.08613957219085067,95.95500183105467,0.0951266699748853,0.32360849983661416,0.9212745009223473,0.036463446701077325,1.3107755602990105,-0.8264869254329587,-0.9546274578829239,0.15189408233146606,0.13121723785693518
2024-12-31,ANET,0.0894484922818699,110.52999877929688,0.15189408233146617,0.2614699305474347,0.7231540774904968,0.027771797139643038,1.2381020704102428,-0.7651845031181732,-1.0015379592599865,-0.29901380428273194,-0.2531456026904132
2025-03-31,ANET,-0.16732938403197695,77.4800033569336,-0.299013804282732,-0.19253814935723212,0.2835367891084726,0.01908945875773948,1.3021161462119095,-0.44285089970203295,-1.22610649247073,0.3204697099363012,0.21478262148325178
2025-06-30,ANET,0.18086332270701222,102.30999755859376,0.3204697099363013,-0.07436896147186783,-0.011184698998104356,0.02366902764526296,1.1846668301956482,-0.3342188556240042,-1.242465207073018,0.4242010574813855,0.34627782676951546
2025-09-30,ANET,0.06708168039100948,145.7100067138672,0.4242010574813855,0.8806143572634186,0.4230628987134785,0.02731992013723924,1.1741952300541656,-0.25110998138642787,-1.1099652273861065,-0.10074811102985992,-0.12422736335097107
2019-03-31,AON,-0.0048388616465830925,161.80801391601562,0.1773739029968477,0.1157209092679562,0.23892199792718702,0.007047695237159217,0.7429487076346186,-0.21788382792580396,0.0571357396044542,0.13331381285805222,0.0954362687143695
2019-06-30,AON,0.07169426053191175,183.37925720214844,0.13331381285805233,0.334334107164924,0.3301546644575641,0.009147122018566857,0.6939457347127066,-0.2216571187251748,0.05358270425032874,0.0053475041444277505,-0.006543330033964789
2019-09-30,AON,-0.006569094177216073,184.35987854003903,0.005347504144427921,0.1393742131692481,0.2796296407356051,0.008067029221006146,0.6939273394287337,-0.14759391736642774,-0.13703299543994912,0.07848266819420169,-0.006859027720091948
2019-12-31,AON,0.022985360041822167,198.8289337158203,0.07848266819420185,0.08424985873206398,0.41424464484594065,0.009233891581688953,0.6966463679519888,-0.17978125572910833,-0.067834262920493,-0.20605285173124832,-0.006042347906609291
2020-03-31,AON,-0.20653865484274903,157.8596649169922,-0.20605285173124835,-0.14374176112993922,0.22954768135417364,0.009627258228425918,0.8903351631041783,-0.20625417350741404,0.24162950983822234,0.17000759074653882,-0.029521128947946895
2020-06-30,AON,-0.022086761612792216,184.69700622558597,0.17000759074653898,-0.07107580987399278,0.02993382478182778,0.008026483659567594,0.8046182293515054,-0.07576572967096251,0.23649699954424364,0.07340868780300669,-0.011328532788438928
2020-09-30,AON,0.031551532306328456,198.25537109375,0.07340868780300672,0.25589631270279967,0.04247973197616381,0.008325150701441407,0.7094559319130989,-0.03379526520557952,0.2715214218140714,0.026619150327441332,-0.09026163122455855
2020-12-31,AON,0.031138653033925046,203.5327606201172,0.02661915032744127,0.10198191502641638,-0.007255081615351513,0.007278075799367317,0.8538226746700723,-0.3751311164194583,0.17518328127936106,0.09160584562705143,0.03388066471383855
2021-03-31,AON,0.01053962640101358,222.17755126953125,0.09160584562705149,0.12066346573011155,0.3927579657649887,0.006776451679201521,0.8757794063590509,-0.4021682441382247,0.20655935401707412,0.03980714293367038,-0.041899150519940864
2021-06-30,AON,-0.057662585428288504,231.0218048095703,0.03980714293367031,0.13505955555115753,0.3273537518021481,0.006544435214897691,0.8869477935238443,-0.453760878520431,0.24252084695388937,0.19921084500283825,0.1968745939120875
2021-09-30,AON,-0.0037996013957510844,277.0438537597656,0.19921084500283848,0.24694800251747392,0.4027389188403724,0.00958239769523484,0.9049580844009326,-0.5250685018236361,0.2601026755263848,0.053428261391361476,-0.053045533990600635
2021-12-31,AON,0.016195124853957577,291.8458251953125,0.05342826139136146,0.2632825954930055,0.41104886877102115,0.005839309531278623,0.9335445514520415,-0.4394150933618309,0.17514502590825365,0.08545974759087027,0.1349270381329455
2022-03-31,AON,0.11463666003928319,316.7868957519531,0.0854597475908703,0.14345397471495647,0.2791860351078266,0.006456393916021656,0.9507602028368147,-0.352737306201671,0.07527273780147332,-0.17035967436165966,-0.005908720089962793
2022-06-30,AON,-0.021729008296503594,262.8191833496094,-0.1703596743616596,-0.09945882154139966,0.16290680897171742,0.003991779861047602,0.9683467376578003,-0.23858767218962557,-0.02478064493863103,-0.004808141699911728,0.047963250289570714
2022-09-30,AON,-0.04078663846771202,261.5555114746094,-0.004808141699911633,-0.1743487026072896,-0.01576198206401218,0.005531389176120949,0.9459258585679119,-0.2508793799435949,0.02169504294398527,0.12264295909377254,0.05183794503343231
2022-12-31,AON,-0.026404644627077256,293.6334533691406,0.12264295909377257,0.11724513266804149,0.03341212840382802,0.007020671573679708,0.9345092798654401,-0.28982121764718827,0.001911655176565585,0.052332203362350116,-0.017939982754006323
2023-03-31,AON,0.036967661425318044,308.9999389648437,0.052332203362350116,0.18139333873237834,-0.059354520742937227,0.0105375859081925,0.8085241267982248,-0.37083360351740413,-0.15961042716453172,0.09689165072476791,0.013892359029687773
2023-06-30,AON,0.11972493546621799,338.939453125,0.096891650724768,0.1542944076569604,0.1517380454546349,0.008779131867701188,0.9128048980380948,-0.3661086866437931,-0.04355674705034607,-0.058966801748330244,-0.022491246312731694
2023-09-30,AON,-0.027505465678812402,318.9532775878906,-0.058966801748330216,0.03221145821708186,0.2539378863985942,0.00876656155808133,0.98456288058691,-0.5199240212371351,-0.12020179100904035,-0.10060832643397888,-0.2129624956674706
2023-12-31,AON,-0.11406753154805815,286.8639221191406,-0.10060832643397893,-0.15364257694324548,0.10273150054028425,0.004893094343417466,0.8748755358384519,-0.6593090465530625,-0.17603655586587375,0.14909046924363567,0.04751032663995747
2024-03-31,AON,0.05610949026935996,329.6325988769531,0.1490904692436358,0.033482400211798,0.010096382234222946,0.0010311306364417603,0.8599981835072408,-0.8032018965407517,-0.25350616345713994,-0.11816263464341326,-0.15739296360539967
2024-06-30,AON,0.04239440331322175,290.6823425292969,-0.1181626346434133,0.013310911954171691,-0.1772565072578182,-0.0019585388540747702,0.8970269219604133,-0.6554978775194598,-0.3196147072761732,0.18094705566221547,0.12564056226233022
2024-09-30,AON,0.006604226844780348,343.28045654296875,0.18094705566221553,0.04140324019078645,0.06921061084187168,-0.0005797934293020213,0.8721965748033447,-0.24522687303862983,-0.20536129655692698,0.03997808085511667,0.019301236380585785
2024-12-31,AON,-0.08269915436182251,357.004150390625,0.039978080855116754,0.22815905253909152,0.35670535514151797,0.0007504710423750453,0.8393619718792881,-0.15336333651271622,-0.16859665356914655,0.11320240048307828,0.15907060207539703
2025-03-31,AON,-0.024516107864971937,397.4178771972656,0.11320240048307835,0.1577060960577008,0.23593930083699324,-0.0012141858007979848,0.832522768754073,-0.42886464091256543,-0.019466467972703447,-0.10418519696812978,-0.2098722854211792
2025-06-30,AON,-0.041173911063747126,356.0128173828125,-0.10418519696812971,-0.002776810876646083,0.2773418467185414,-0.006721463314544801,0.8980503531469612,-0.6254006470904169,0.32967029621194466,0.001593114522175254,-0.07633011618969476
2025-09-30,AON,-0.028392407160039212,356.5799865722656,0.0015931145221753863,-0.10275806139624005,0.06909669049004603,-0.010599562473641435,0.9219158716605735,-0.6324895323731803,0.40520026498901307,-0.01037630217281782,-0.03385555449392896
2019-03-31,AOS,0.026766535396430813,46.84222412109375,0.25447802820872756,0.00892647184244625,-0.17039796732813475,-0.0031878214064850387,1.2204603540310908,0.5648274160868045,-0.2184575937799202,-0.11203479842024944,-0.14991234256393215
2019-06-30,AOS,0.1644439892663887,41.59426498413086,-0.11203479842024941,0.11393283519573079,-0.3036888176174472,-0.012941190884417194,1.5578923510478768,0.48687332989926024,-0.11975132320697321,0.016767355849447885,0.004876521671055345
2019-09-30,AOS,0.025580319685772013,42.291690826416016,0.016767355849448027,-0.09714596990343491,-0.11180693146183203,-0.012679038803594708,1.534488807994573,0.4103143893207294,-0.21210385406036755,0.0034246115076939088,-0.08191708440659973
2019-12-31,AOS,-0.015702338720930076,42.4365234375,0.00342461150769407,0.020249389036937696,0.15461952135473828,-0.013866235599896071,1.478446041698417,0.3155257802479615,-0.1654006373248888,-0.20201708304567945,-0.0020065792210404165
2020-03-31,AOS,-0.04399500391355793,33.86362075805664,-0.20201708304567934,-0.19928430156533436,-0.2438016555846991,-0.013460889561029228,1.193327264818932,0.40967487825425697,-0.4387123545150408,0.2531674316460981,0.053638711951612406
2020-06-30,AOS,-0.007999813808506895,42.43678665161133,0.25316743164609806,6.202537107579934e-06,0.028483392819328147,-0.017192972887223393,1.1694152144431766,0.33073493152106925,-0.44782942002573195,0.1256117439008091,0.040874523309363475
2020-09-30,AOS,0.07821126733397565,47.7673454284668,0.1256117439008091,0.4105799781348624,0.04754380389938695,-0.01648570959323631,1.0527827337066542,0.35513906796169703,-0.4460652587334349,0.04352997538796566,-0.07335080616403422
2020-12-31,AOS,-0.026460787281453846,49.846656799316406,0.04352997538796562,0.17460959540921633,0.20654295751352011,-0.01819450259779936,0.9996153302139674,0.20112922093085284,-0.39184255933629514,0.23936722440235347,0.1816420434891406
2021-03-31,AOS,0.13879067971219872,61.77831268310547,0.23936722440235345,0.29331684917723916,0.6019861115257219,-0.008046284680106455,0.9655074297621176,0.08299006351784266,0.0363637412002171,0.06999956899782855,-0.011706724455782691
2021-06-30,AOS,0.013930063789124869,66.10276794433594,0.06999956899782864,0.32612239594055337,0.5362756728385125,-0.0038616706663104506,0.9101551831102102,0.16071088620703566,0.10312283998841268,-0.14932471721061646,-0.15166096830136722
2021-09-30,AOS,-0.16020350576468267,56.23199081420898,-0.14932471721061646,-0.08977781405825366,0.4017749510199032,-0.005945821928748329,1.0202203969388282,0.06778538361360065,-0.04291453307462054,0.4119170234013865,0.30544322801942436
2021-12-31,AOS,0.08602171073077991,79.39490509033203,0.4119170234013864,0.20108291315711901,0.46662164741384443,0.004085460634859369,1.04213950080252,-0.30542217753974954,0.07854196943737513,-0.25303770767530775,-0.20357041713323254
2022-03-31,AOS,-0.06838752111662727,59.30500030517578,-0.25303770767530775,0.054648776372155705,0.030433507911853692,-0.006272623256603294,1.0721180584721974,-0.23896791283036667,-0.024476097667961546,-0.14032644108462067,0.024124513187076202
2022-06-30,AOS,-0.09048560571652797,50.982940673828125,-0.1403264410846207,-0.357856267781642,-0.15200037579831174,0.00029753009492425667,0.8948714781741858,-0.26484695200249875,0.0007820123731120052,-0.10742998511321311,-0.05465859312373067
2022-09-30,AOS,-0.13941544724327026,45.50584411621094,-0.10742998511321315,-0.23268115872112283,-0.05964861389880465,-0.0020298905213517737,1.0386156047476032,-0.29267949255235925,-0.021717589341179865,0.18511303969357606,0.11430802563323583
2022-12-31,AOS,-0.057622661990057944,53.929569244384766,0.18511303969357598,0.057796363481820316,-0.2792087867821193,0.002617760841165058,1.1029167313710682,-0.36681384852205,0.015462677815853768,0.21410553759402529,0.14383335147766885
